symbol,close,rs,rs_ma,rs_slope,price_sma20,price_wma200,score,total_active,tier,conditions,run_date,data_flag,is_clean,rs_rank,grade,sector
HEROMOTOCO,5710.0,0.3774,0.251,0.0963,5610.21,4327.97,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,89.1,A,Auto
SAIL,165.71,0.3708,0.1805,0.0783,142.7,121.35,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,89.0,A,Metals
APLAPOLLO,2234.6,0.3371,0.1788,0.1461,1910.16,1595.95,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,88.3,A,Metals
WANBURY,265.61,0.3293,-0.0801,0.6243,237.04,199.52,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,88.1,A,Other
PNB,129.44,0.3077,0.1664,0.1343,122.38,100.02,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,87.3,A,Banking
PRICOLLTD,602.8,0.3044,0.1336,0.2317,597.9,449.08,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,87.1,A,Other
GPPL,176.87,0.2868,0.023,0.2072,175.25,154.19,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,86.7,A,Other
ENGINERSIN,221.75,0.2862,0.0364,0.3344,195.76,183.16,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,86.6,A,Other
ABSLAMC,893.6,0.2799,0.0034,0.2316,796.61,650.04,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,86.5,A,Other
TORNTPHARM,4333.3,0.2722,0.1109,0.1398,3831.57,3008.48,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,86.3,A,Pharma
SCHNEIDER,906.45,0.2707,-0.0383,0.4617,762.0,661.61,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,86.1,A,Capital Goods
IFCI,59.98,0.2525,-0.0795,0.2846,55.01,48.11,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,85.2,A,Other
JINDALSTEL,1244.2,0.2494,0.1083,0.1309,1073.1,894.58,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,85.0,A,Other
OIL,483.9,0.2447,-0.0683,0.2651,429.85,376.59,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,84.7,A,Oil & Gas
GMRAIRPORT,100.63,0.2429,0.1809,0.0608,98.57,81.18,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,84.6,A,Infrastructure
VTL,542.55,0.2403,-0.0899,0.3821,451.7,431.62,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,84.5,A,Other
ADANIPORTS,1521.0,0.2263,0.1471,0.113,1471.81,1243.33,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,83.8,A,Ports
NMDC,81.74,0.2134,0.0894,0.1018,76.24,64.18,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,82.7,A,Metals
GNA,419.0,0.2108,-0.1593,0.3902,343.38,371.5,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,82.5,A,Other
TITAN,4327.5,0.2103,0.1095,0.1117,3975.2,3444.67,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,82.5,A,Consumer
INDUSTOWER,454.95,0.2072,0.1246,0.1669,416.49,332.29,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,82.2,A,Other
MASFIN,324.35,0.199,0.1097,0.0347,314.45,287.37,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,81.5,A,Finance
MMFL,459.1,0.1793,-0.2158,0.3446,371.17,423.8,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,80.7,A,Other
GPTINFRA,124.02,0.1731,-0.1843,0.37,107.81,103.57,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,80.6,A,Infrastructure
LT,4278.3,0.1711,0.0659,0.1587,4024.67,3421.86,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,80.4,A,Infrastructure
SMCGLOBAL,76.85,0.1702,0.0598,0.0648,75.36,63.26,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,80.3,A,Other
GAEL,140.94,0.1679,-0.0457,0.0572,123.65,130.09,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,80.2,A,Other
NRBBEARING,271.05,0.1645,-0.0255,0.3075,269.29,258.66,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,80.1,A,Other
CUPID,406.6,4.1282,3.5225,-0.1291,371.43,140.27,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,100.0,B,Other
BGRENERGY,324.65,2.563,4.751,1.4071,368.41,141.11,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,99.9,B,Power
FORCEMOT,24341.0,2.1376,1.6378,0.3897,19281.95,,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,99.8,B,Other
MAHASTEEL,758.45,1.7229,2.3425,-1.1655,760.24,301.58,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,99.7,B,Metals
IZMO,741.55,1.5006,0.7621,1.2142,806.17,451.85,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,99.5,B,Other
SOMATEX,111.1,1.4443,1.4631,-0.1872,119.16,55.6,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,99.4,B,Other
CURAA,86.24,1.3124,2.5199,0.0082,120.78,81.68,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,99.3,B,Other
NETWEB,3861.4,1.2816,0.3822,0.7236,3376.92,,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,99.2,B,Other
AQYLON,1201.1,1.275,0.6065,-1.2584,1442.35,769.97,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,99.1,B,Other
LUMAXIND,6045.9,1.2261,1.1058,0.278,5311.54,3160.61,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,99.0,B,Other
KRISHANA,484.35,1.1042,1.3077,-0.1387,508.34,334.41,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,98.8,B,Other
TFCILTD,70.83,1.0676,1.038,0.187,67.36,41.43,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,98.5,B,Other
GMDCLTD,569.4,1.0619,0.65,0.447,560.74,378.0,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,98.4,B,Other
NACLIND,133.6,1.0235,1.7082,-0.2359,168.75,125.26,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,98.3,B,Other
UNIVPHOTO,436.35,0.9954,-0.1029,1.1455,254.54,315.34,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,98.3,B,Other
JINDALPHOT,1275.0,0.9604,0.7244,-0.0084,1416.83,853.43,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,98.2,B,Other
VENUSREM,672.4,0.9468,1.0079,-0.3151,677.79,400.61,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,98.1,B,Other
CENTUM,2660.3,0.9015,0.2744,0.7443,2371.29,1851.08,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,97.9,B,Other
SILVERTUC,1412.5,0.8831,0.4467,-0.0919,1076.12,738.88,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,97.8,B,Other
GRMOVER,160.67,0.8828,1.0821,-0.2173,157.66,,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,97.8,B,Other
NGLFINE,2301.2,0.8679,-0.0812,1.0479,1599.15,,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,97.7,B,Finance
GABRIEL,998.8,0.8551,1.124,-0.1197,1043.6,623.05,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,97.6,B,Other
TERASOFT,357.8,0.8399,1.7178,0.4585,448.52,209.3,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,97.5,B,IT
LTF,283.95,0.8373,0.9373,-0.1037,292.83,183.26,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,97.4,B,Other
ATALREAL,25.39,0.8246,0.8467,0.0119,25.28,16.78,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,97.3,B,Other
APOLLO,237.8,0.8123,1.2171,0.2345,256.48,150.29,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,97.3,B,Other
THANGAMAYL,3959.2,0.8109,0.5454,-0.1464,3197.89,1920.64,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,97.2,B,Other
NORBTEAEXP,96.5,0.7914,2.2764,-1.5209,77.47,33.63,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,97.0,B,Other
PRIVISCL,3039.6,0.7832,0.5663,0.3382,2959.77,1889.7,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,96.9,B,Other
COMSYN,154.84,0.776,0.9568,-0.0634,154.18,,2,7,Filtered,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,96.8,B,Other
AAREYDRUGS,76.73,0.7684,0.3246,0.456,77.45,57.29,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,96.7,B,Pharma
IMFA,1265.1,0.7653,0.5597,0.5334,1278.8,754.99,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,96.6,B,Other
TI,453.9,0.7605,0.2547,0.8345,459.09,319.98,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,96.6,B,Other
SAKAR,494.6,0.758,0.3013,0.565,404.85,331.67,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,96.5,B,Other
LAURUSLABS,1075.8,0.7547,0.7136,0.1887,1010.3,627.2,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,96.5,B,Other
PANSARI,303.0,0.7438,0.5216,0.3848,291.58,180.56,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,96.4,B,Other
ASHOKLEY,211.1,0.743,0.4996,-0.0504,172.06,115.41,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,96.3,B,Other
BALAJITELE,108.14,0.7372,0.4793,0.5802,106.3,80.65,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,96.2,B,Other
MIRCELECTR,28.11,0.7142,0.281,0.4118,28.26,21.32,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,96.0,B,Other
POCL,1146.0,0.7122,0.4865,0.037,1317.52,754.09,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,95.9,B,Other
SYRMA,822.25,0.7079,0.4355,0.3679,783.38,,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,95.8,B,Other
RISHABH,417.65,0.7068,0.1864,0.6711,399.47,,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,95.8,B,Other
BANCOINDIA,622.95,0.7063,0.5483,0.479,683.62,431.64,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,95.7,B,Other
JPOLYINVST,1180.4,0.7056,0.2166,0.5008,1033.88,796.93,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,95.6,B,Other
AXISCADES,1413.4,0.701,1.1561,0.1701,1372.02,874.16,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,95.5,B,Other
YATHARTH,709.55,0.6966,0.2337,0.5443,704.23,,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,95.4,B,Other
GRSE,2434.1,0.6745,0.5379,0.3135,2506.52,1739.45,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,95.2,B,Other
SKMEGGPROD,166.08,0.6743,0.5822,0.1596,193.92,141.34,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,95.2,B,Other
APARINDS,11180.5,0.6645,-0.051,0.9606,8836.52,7265.64,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,95.1,B,Other
KRISHNADEF,1084.4,0.6617,0.1802,0.4019,866.22,639.36,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,95.0,B,Other
WELINV,1281.4,0.6569,0.3606,0.141,1262.52,872.75,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,94.9,B,Other
